addressid,stateprovinceid,city,addressline2,modifieddate,rowguid,postalcode,spatiallocation,addressline1
150,79,Edmonds,,2009-02-19 00:00:00,a1d9a607-d8e3-4402-9c5c-03d1131ed99b,98020,E6100000010CEF63CB0933E54740FF99AAB0709D5EC0,7338 Green St.
151,79,Edmonds,,2009-01-24 00:00:00,08ca24af-10d0-4ac6-8e70-a6387ecdb91b,98020,E6100000010C93D9EABBDEE84740A97BC7AD23A25EC0,2038 Encino Drive
152,79,Edmonds,,2009-12-22 00:00:00,1494ad94-c1fe-4a28-ad63-a59370718785,98020,E6100000010C46665AD0EDEB4740A97BC7AD23A25EC0,2466 Clearland Circle
153,79,Edmonds,,2008-01-26 00:00:00,7d7da7be-b880-411d-88d2-521b5ccf8d25,98020,E6100000010C364F0A6E8AEC47400C6A2F30399E5EC0,9277 Country View Lane
154,79,Edmonds,,2008-12-24 00:00:00,2e5b2953-bee0-4568-a6f0-5ab41abbcf63,98020,E6100000010C0E926BCEF9E347407A3567B779925EC0,5423 Champion Rd.
155,79,Edmonds,,2009-01-22 00:00:00,6f00fb01-941a-48ac-852b-363829c2451b,98020,E6100000010C2CC00B93C0E247405AF9A0B1DF9B5EC0,2046 Las Palmas
156,79,Bellevue,,2008-11-25 00:00:00,5a51864d-a250-4fec-8fb5-cebe85c124b7,98004,E6100000010CBB371CDB6CD247403B6970E153815EC0,8684 Military East
157,79,Bellevue,,2008-11-27 00:00:00,cc0bca82-aec9-4c7a-bb9f-14f6db055c62,98004,E6100000010CE3F71C9BC4CE47404BCA784AEE895EC0,7270 Pepper Way
158,79,Bellevue,# 4,2009-12-18 00:00:00,cacf831d-22dd-4e2b-a377-e11a89d2d526,98004,E6100000010CE3F71C9BC4CE4740A04EE193A9955EC0,6058 Hill Street
159,79,Bellevue,,2009-01-28 00:00:00,fbdb3c4b-7596-4d25-b9a8-0c935c1781e2,98004,E6100000010C2902C625B1D647400BD39082B68A5EC0,1648 Eastgate Lane
160,79,Bellevue,,2008-12-30 00:00:00,f5c14ae9-edcf-49e4-9e4d-8f24731c64aa,98004,E6100000010CACB2994108D7474014CE6E2D93875EC0,3454 Bel Air Drive
161,79,Bellevue,,2010-01-25 00:00:00,fe628a3e-e504-49ee-a556-9634c06cc432,98004,E6100000010C85771B1B15D6474095195143F8905EC0,3067 Maya
162,79,Bellevue,,2008-12-22 00:00:00,c2f65ea2-3bd2-4a3e-9752-ce92bab74bd7,98004,E6100000010C71171B3BE9D7474006A7186ACD865EC0,3197 Thornhill Place
163,79,Bellevue,,2009-02-14 00:00:00,037683a3-2356-42b3-bb38-bc14cb9ded9c,98004,E6100000010C7322C7C534D147403B6970E153815EC0,3919 Pinto Road
164,79,Bellevue,,2010-01-17 00:00:00,72186098-a652-4df8-91d1-9cfe115ffb7a,98004,E6100000010C8782C7A560CF47405B2B81B388925EC0,7396 Stratton Circle
165,79,Bellevue,,2009-02-01 00:00:00,7cf4fdfd-4b09-4466-a3d3-84ec32ed4163,98004,E6100000010C2902C625B1D647403B6970E153815EC0,9745 Bonita Ct.
166,79,Bellevue,,2008-11-24 00:00:00,89270ef3-86e4-41e9-b3d3-86149f08cf05,98004,E6100000010C17AD71D0D0D14740009E003205865EC0,3670 All Ways Drive
167,79,Bellevue,,2010-02-25 00:00:00,29024b91-f4e4-40b1-81be-7f2b23a24ff5,98004,E6100000010C898D7330ACC84740D610390B30905EC0,7221 Peachwillow Street
168,79,Bellevue,,2009-01-10 00:00:00,386d3617-769d-40d1-ab18-301e4e40b920,98004,E6100000010CE1EC701079D54740C5AF30A295875EC0,1343 Prospect St
169,79,Bellevue,,2008-11-25 00:00:00,1bb6c40a-9fdf-4c9e-ac1f-8e0f2df2414a,98004,E6100000010C85771B1B15D6474085B848DA5D885EC0,6448 Castle Court
170,79,Bellevue,Unit A,2009-12-04 00:00:00,5c44745c-d11a-4f11-b9bc-345d4e064780,98004,E6100000010C3D62C605DDD44740CADBA8BA7E8B5EC0,7902 Grammercy Lane
171,79,Bellevue,,2009-02-23 00:00:00,f84f334a-19e9-4a44-952e-a857d027e9c6,98004,E6100000010C71171B3BE9D7474085B848DA5D885EC0,8668 Via Neruda
172,79,Bellevue,,2009-01-24 00:00:00,ffdaf6bd-c84a-4082-9a70-7f0cc6fbbe82,98004,E6100000010C898D7330ACC84740213DB12319945EC0,4777 Rockne Drive
173,79,Bellevue,,2010-12-18 00:00:00,b6172e5e-cd95-4b38-8aa6-f826a6eef24c,98004,E6100000010CE3F71C9BC4CE47403B6970E153815EC0,620 Woodside Ct.
174,79,Bellevue,,2011-02-07 00:00:00,0ae0d184-cb75-42ce-ab20-c2fc57db45b5,98004,E6100000010CE502C92510C847403B6970E153815EC0,6307 Greenbelt Way
175,79,Bellevue,,2008-12-18 00:00:00,c23064b1-cffb-41d6-aba5-bafa076c70c7,98004,E6100000010C034D71F0A4D34740160821D3678F5EC0,3284 S. Blank Avenue
176,79,Bellevue,,2009-12-28 00:00:00,a313e877-ebd4-4a8c-8f0a-ed20a645a6ed,98004,E6100000010C0BB81D5B1CCB47405B2B81B388925EC0,8751 Norse Drive
177,79,Bellevue,,2009-02-09 00:00:00,d3d9fde3-c704-4126-ba36-377aedf42fbb,98004,E6100000010CCF971CBB98D047400BD39082B68A5EC0,6968 Wren Ave.
178,79,Bellevue,,2008-11-29 00:00:00,464f6ebc-6151-47e1-ac79-24b705342d51,98004,E6100000010C71171B3BE9D747405B2B81B388925EC0,4311 Clay Rd
179,79,Bellevue,# 495,2012-06-07 00:00:00,335645f3-b5d5-4b96-bac1-22267cddf8d2,98004,E6100000010C0BB81D5B1CCB4740C5AF30A295875EC0,771 Northridge Drive
180,79,Bellevue,,2010-01-24 00:00:00,7635d2da-ad3f-47f8-afe0-6a5a25127d03,98004,E6100000010C3D62C605DDD4474056FF089B9F8E5EC0,2947 Vine Lane
181,79,Bellevue,,2009-01-07 00:00:00,78153c31-9b7b-414b-9a68-51e892fb993c,98004,E6100000010C2902C625B1D64740808CD0C174845EC0,9320 Teakwood Dr.
182,79,Bellevue,,2009-02-12 00:00:00,9600fb56-13a7-40d1-81fc-cbe8df0bb498,98004,E6100000010C898D7330ACC8474095195143F8905EC0,3711 Rollingwood Dr
183,79,Bellevue,,2009-12-10 00:00:00,d9bd7258-d9d0-420c-b0c9-b55a7ef46b8c,98004,E6100000010C672D735080CA47401B3499EB50935EC0,6118 Grasswood Circle
184,79,Bellevue,,2009-02-09 00:00:00,6b78a1a0-5821-43e1-ae51-547ad9b4c996,98004,E6100000010C034D71F0A4D34740213DB12319945EC0,5678 Clear Court
185,79,Bellevue,,2012-07-31 00:00:00,7bccf442-2268-46cc-8472-14c44c14e98c,98004,E6100000010C3F6D729028CE47402669293C02985EC0,2681 Eagle Peak
186,79,Bellevue,,2008-12-17 00:00:00,8915b11c-8a2d-44ee-b2a9-7c6982739bfe,98004,E6100000010C9DED7310D8C647400BD39082B68A5EC0,332 Laguna Niguel
187,79,Bellevue,,2009-01-09 00:00:00,1ccd2f45-1bee-4f78-ba59-a6f969c7da71,98004,E6100000010C53CD727054CC4740CADBA8BA7E8B5EC0,7808 Brown St.
188,79,Bellevue,,2008-12-31 00:00:00,00770ccc-e264-4115-9e0c-d31734f70360,98004,E6100000010C2902C625B1D64740666011043A975EC0,6774 Bonanza
189,79,Bellevue,,2008-12-20 00:00:00,a081a4fc-9c3c-4ce7-a27f-94830fff15e5,98004,E6100000010CBB371CDB6CD2474006A7186ACD865EC0,3708 Montana
190,79,Bellevue,,2007-12-30 00:00:00,eb974caf-85e9-4424-bf5e-637c0942ef04,98004,E6100000010C2D181E3B48C94740E145C95BE1945EC0,9435 Breck Court
191,79,Sammamish,,2010-12-31 00:00:00,1da32259-efad-4485-8f64-8b9b444cb3a4,98074,E6100000010CBFDCCE386DD64740AF1F90A8E87D5EC0,6951 Harmony Way
192,79,Sammamish,,2009-02-22 00:00:00,a2b7146f-22a2-4f15-875b-4484a5473673,98074,E6100000010CF068F66C03C94740BB6603CE907B5EC0,6871 Thornwood Dr.
193,79,Sammamish,,2008-12-07 00:00:00,954c009c-f506-42ba-ac97-a0f98b9e31b7,98074,E6100000010CC32433E5FCD34740D1FAD3E0678A5EC0,9104 Mt. Sequoia Ct.
194,79,Sammamish,,2013-10-14 00:00:00,2812a3ab-3eaa-4898-a176-36b6c5953d1c,98074,E6100000010CC2121AFA98D44740A488BA2BB8855EC0,2095 Sierra Drive
195,79,Sammamish,,2009-02-27 00:00:00,5fd563b6-9349-4aa4-813b-72d96714ec7d,98074,E6100000010CBFDCCE386DD647404AA487C1587C5EC0,4444 Pepper Way
196,79,Sammamish,,2008-12-18 00:00:00,d52a20ab-b134-4205-b5e2-25b700bb5722,98074,E6100000010CD9C6142980CE474053F1E4AE878D5EC0,4525 Benedict Ct.
197,79,Sammamish,,2008-12-26 00:00:00,70d9d17b-3a40-43ed-b4d1-c9a52a8f44ed,98074,E6100000010CBFDCCE386DD64740C5B360BBBF8C5EC0,7820 Bird Drive
198,79,Sammamish,,2009-01-19 00:00:00,cf902968-4c87-4492-8c3b-bf12f42def75,98074,E6100000010CC100010F35D547404D54256AD0815EC0,1962 Ferndale Lane
199,79,Sammamish,,2009-11-26 00:00:00,01c701de-ba78-4b2c-bc7e-2cf8922c7771,98074,E6100000010CD2364CD060D34740E6287FDAC87A5EC0,5263 Etcheverry Dr
200,79,Sammamish,,2009-01-09 00:00:00,6d1b4fa9-5d00-4481-9561-0aea008915f7,98074,E6100000010CEB0E79D50FCC4740D1FAD3E0678A5EC0,2473 Orchard Way
201,79,Sammamish,,2013-09-05 00:00:00,ad2b250d-5dd9-4ba4-ac59-8ce487d4a77f,98074,E6100000010CE9EA46FF47CD4740A488BA2BB8855EC0,6202 Seeno St.
202,79,Sammamish,,2008-12-21 00:00:00,494a6c49-3ea7-4a3d-bff8-f727f565e393,98074,E6100000010CAC8251A179D9474082AD76F338795EC0,4096 San Remo
203,79,Sammamish,,2009-12-30 00:00:00,5a272060-cdb3-4d4a-be2f-af143f4e72d4,98074,E6100000010CE9EA46FF47CD4740139B988F787F5EC0,7086 O St.
204,79,Sammamish,,2010-01-10 00:00:00,7e585905-3991-42bf-8c51-1f0e40f48d28,98074,E6100000010CEAFC5FEAABCC4740E6287FDAC87A5EC0,4310 Kenston Dr.
205,79,Sammamish,,2009-01-14 00:00:00,a47cbd73-36a5-4051-bd64-65e93630e6df,98074,E6100000010CBB946A8CDDD84740D1FAD3E0678A5EC0,7939 Bayview Court
206,79,Redmond,,2013-09-25 00:00:00,114fdfca-275a-4b9b-a51e-6edd038644d3,98052,E6100000010C994748ED8DD84740F1B11F511B825EC0,6097 Mt. McKinley Ct.
207,79,Redmond,,2009-02-19 00:00:00,577f79c7-3ce4-409d-baf4-043b14389780,98052,E6100000010C4263FA4502D0474006124B65E3825EC0,3066 Wallace Dr.
208,79,Redmond,,2008-03-21 00:00:00,82094057-24a1-482c-adca-b44d40c1483a,98052,E6100000010CCADDAA6755D74740AEB07AF25B885EC0,9006 Woodside Way
209,79,Redmond,,2011-01-31 00:00:00,8d9cf02a-a88a-4af4-ad3a-219ae0de0539,98052,E6100000010C3A0D2ACC44DF4740E7D246EC327E5EC0,9906 Oak Grove Road
210,79,Redmond,,2008-12-04 00:00:00,d5caa1d5-cb10-4cf3-91b7-0ff37611aedb,98052,E6100000010CF6CF513B9BDB4740E92F28437C8B5EC0,2383 Pepper Drive
211,79,Redmond,,2010-11-29 00:00:00,d531ff9a-06e2-431f-9d2c-c13dcf82ca77,98052,E6100000010C73FC16302AD947404191F8B503865EC0,6369 Ellis Street
212,79,Redmond,,2009-02-01 00:00:00,7c1fac02-5589-4f51-9ee4-30aeee079cb7,98052,E6100000010C5BB1E572C6D947407231CDA13B855EC0,8000 Crane Court
213,79,Redmond,,2010-01-15 00:00:00,7a2c4361-7da9-45d8-8cef-59f730a9abca,98052,E6100000010C3A0D2ACC44DF4740F1B11F511B825EC0,9322 Driving Drive
214,79,Redmond,,2007-12-13 00:00:00,8c938507-c67c-4e5c-963c-a93fe707980f,98052,E6100000010C4263FA4502D047403A0F01A8648F5EC0,3768 Door Way
215,79,Redmond,,2010-03-02 00:00:00,b27d7d52-bd02-4de4-b0e6-ac825f98b60d,98052,E6100000010C86A0D2D6ABD347407AB3C4AFDA7B5EC0,101 Candy Rd.
216,79,Redmond,,2010-12-28 00:00:00,0b20a74b-912a-47c2-9758-0791bfaa4daa,98052,E6100000010C470A705CE4D447407231CDA13B855EC0,2427 Notre Dame Ave.
217,79,Redmond,,2013-10-13 00:00:00,63373680-a60f-48b8-9c38-3b4861d14229,98052,E6100000010C73FC16302AD94740B88F5357448C5EC0,1960 Via Catanzaro
218,79,Redmond,,2009-01-16 00:00:00,3b6bca53-fa0f-47d6-8e7a-c2cce2a90bb2,98052,E6100000010CE32B969419E1474044EED90C4D935EC0,9863 Ridge Place
219,79,Redmond,,2010-12-16 00:00:00,da96e22b-ce18-4fdb-9ffe-4dc094ce0a42,98052,E6100000010C60585B89A8DE4740F1B11F511B825EC0,3397 Rancho View Drive
220,79,Redmond,,2008-12-07 00:00:00,5c0cac7c-fd6c-44ae-8c34-cc64ec495034,98052,E6100000010CC536355173D24740D5717679AB835EC0,4909 Poco Lane
221,79,Redmond,,2008-12-09 00:00:00,0d34f4af-0e68-472e-b33f-4bd11ae3d91f,98052,E6100000010C73FC16302AD94740DF504FDE93875EC0,7297 RisingView
222,79,Redmond,,2013-06-14 00:00:00,268ac7d8-73da-44b8-866b-0452af1f844b,98052,E6100000010C60585B89A8DE4740A4D1A18D73845EC0,7723 Firestone Drive
223,79,Redmond,,2009-01-26 00:00:00,bc3a7f68-b60a-4a60-be8b-951fb29f646b,98052,E6100000010CF028DC24B9D64740B88F5357448C5EC0,1275 West Street
224,79,Redmond,,2007-11-04 00:00:00,7f9bc8a0-3972-490c-b888-c4b5efc9d021,98052,E6100000010CEB81660ED7D14740A62E83E4BC915EC0,2137 Birchwood Dr
225,79,Redmond,,2014-06-23 00:00:00,6df4b0d5-634c-46f3-b1a3-ac487240a124,98052,E6100000010C3466B4B562DA4740A4D1A18D73845EC0,249 Alexander Pl.
226,79,Redmond,,2009-02-18 00:00:00,1bf14f43-c05b-4841-a9ff-b42785b7bc1f,98052,E6100000010CCADDAA6755D7474053F2C8288B805EC0,2482 Buckingham Dr.
227,79,Redmond,,2009-02-28 00:00:00,722a9d6e-07bc-4867-94d7-3b44ece308bd,98052,E6100000010CEB81660ED7D147409C4FAA7FD48D5EC0,8467 Clifford Court
228,79,Everett,,2009-01-20 00:00:00,91ee89fc-37ec-4121-a9d5-94ec64f4b3f0,98201,E6100000010CEC4E58628708484068859E58578B5EC0,9241 St George Dr.
229,79,Everett,,2009-01-05 00:00:00,7716ef76-94aa-47e9-bddb-102bbfd59bbb,98201,E6100000010C80E0F2F6FF024840AA1CA5EDB9945EC0,3928 San Francisco
230,79,Everett,,2008-12-22 00:00:00,ca464447-6aaf-406a-bc38-846389d8aefa,98201,E6100000010C12A255DB53F74740965705D7DD855EC0,475 Santa Maria
231,79,Everett,,2008-11-24 00:00:00,128d138d-3a13-4b00-81e3-5b2ce1ae782b,98201,E6100000010C521D4E6DC50148401EEF0B6C408F5EC0,181 Gaining Drive
232,79,Everett,,2009-01-14 00:00:00,4a551ff0-ca85-4d1c-8fe7-318d01a49c27,98201,E6100000010C12A255DB53F7474078FD467C36885EC0,3385 Crestview Drive
233,79,Everett,,2008-12-05 00:00:00,085e131e-5c9e-460c-bfcd-775d21b97842,98201,E6100000010C521D4E6DC5014840CE75EF9F15855EC0,1185 Dallas Drive
234,79,Everett,,2007-01-19 00:00:00,00cbe469-f60b-424f-9a72-e58a32be138c,98201,E6100000010CE896045A50FF4740B3B1C33185835EC0,7883 Missing Canyon Court
235,79,Everett,,2008-12-06 00:00:00,1b75056d-34e4-4612-98ab-3d4ab8482495,98201,E6100000010C7FF8D69EEDFF474068859E58578B5EC0,5452 Corte Gilberto
236,79,Everett,,2013-03-23 00:00:00,ec244535-a4b0-46fc-b35a-42ec1f8d471e,98201,E6100000010C165AA9E38A0048401EEF0B6C408F5EC0,9008 Creekside Drive
237,79,Everett,,2010-03-03 00:00:00,25318a45-fcd1-4fe6-b20c-a397c72c334e,98201,E6100000010C138A713366FA4740110DF634788E5EC0,5242 Marvelle Ln.
238,79,Everett,,2013-08-03 00:00:00,9d179a61-a9e7-4802-8099-764227043d94,98201,E6100000010C138A713366FA47404CC172EAC6895EC0,4098 Woodcrest Dr.
239,79,Everett,,2009-02-26 00:00:00,f2a2d98b-2337-4748-9191-fe421d057df1,98201,E6100000010CEA663C0A750548403C49CAC6E78C5EC0,8624 Pepper Way
240,79,Everett,,2007-12-30 00:00:00,1dccf2c8-b08d-42c1-836f-c1ee9ccfff6f,98201,E6100000010CE6AEE8013EFC47404CC172EAC6895EC0,2176 Apollo Way
241,79,Everett,,2008-12-02 00:00:00,478aa4fd-3c98-4c71-88a1-7a6b4164c6fa,98201,E6100000010CE97E20B26202484078FD467C36885EC0,1962 Cotton Ct.
242,79,Everett,,2009-02-17 00:00:00,ce971ec5-a2e1-43e2-ac74-97f5bb1d8679,98201,E6100000010C55ED851DEA074840AA1CA5EDB9945EC0,1362 Somerset Place
243,79,Everett,,2009-01-11 00:00:00,0bd3bd41-0b6e-46f1-8cbf-978552ee8e77,98201,E6100000010C0025586221F647406C8CB8CE82905EC0,3238 Laguna Circle
244,79,Everett,,2009-02-24 00:00:00,683ff6c4-ee9f-4a7c-b80b-c6e1a60891e4,98201,E6100000010CBBBB7B28280148405AA388218F8A5EC0,3665 Oak Creek Ct.
245,79,Everett,,2008-12-11 00:00:00,5fd72a8b-9d97-4309-bdf0-cd7a7bb02bb8,98201,E6100000010C649000024B0048401E5413FBBE955EC0,7640 First Ave.
246,79,Everett,,2009-02-15 00:00:00,4f964a2e-3ab9-4c66-9d8c-65c7c3479cf8,98201,E6100000010C272AE193AF064840D558797F29935EC0,6629 Polson Circle
247,79,Everett,,2009-02-24 00:00:00,369ef5bb-af9d-4493-99b5-b9a1ac61e985,98201,E6100000010C521D4E6DC5014840F3B237DAD0905EC0,2294 West 39th St.
248,79,Newport Hills,,2009-02-01 00:00:00,20f99909-adf9-4500-a697-1b6dfe3881e9,98006,E6100000010CDCE89913F2C2474089F340CF9A885EC0,1400 Gate Drive
249,79,Newport Hills,,2009-01-07 00:00:00,a120e049-aeca-4a01-8f05-b36301016b7c,98006,E6100000010C0B5D7B65AFCC474006758A4FFC915EC0,4350 Minute Dr.
250,79,Newport Hills,,2008-12-05 00:00:00,2ed694b4-9069-4daf-95eb-ab1c7b969a80,98006,E6100000010CF4A28ABCD0C747401DB2038FC9805EC0,9297 Kenston Dr.
251,79,Newport Hills,,2009-01-05 00:00:00,f2ef65aa-28b6-4b04-853d-d50f4dc62ec2,98006,E6100000010C36BAA8916CC84740A71478EFA38F5EC0,8967 Hamilton Ave.
252,79,Newport Hills,,2008-12-18 00:00:00,8ca15be4-c0b3-4a92-aed3-b65b9b1fad92,98006,E6100000010CF4A28ABCD0C74740921347EF62895EC0,9687 Shakespeare Drive
253,79,Newport Hills,,2009-01-17 00:00:00,ba60c467-f3e4-4202-8b43-dbf9c81b6420,98006,E6100000010C8EE82F6456D0474050D46BAF138E5EC0,1397 Paradise Ct.
254,79,Newport Hills,,2008-12-25 00:00:00,004f9226-e61f-4eef-bbad-8276b1be3562,98006,E6100000010C6217D6BD29C447402A932E6F42865EC0,3030 Blackburn Ct.
255,79,Newport Hills,,2014-03-02 00:00:00,6d421aa1-a9fb-4799-9058-28272e6af110,98006,E6100000010CDF8B21BF82C04740C671F74E397F5EC0,7469 Paradise Ct.
256,79,Gold Bar,,2009-01-23 00:00:00,a0bc68db-f094-4066-b3b7-9b65128371b9,98251,E6100000010C321DD720AEEC47403114D243FC695EC0,9605 Pheasant Circle
257,79,Gold Bar,,2010-01-20 00:00:00,446344a5-9afe-4597-bfee-b0e597d8f5e5,98251,E6100000010C924596C374EB47407840D75DA5605EC0,2425 Notre Dame Ave
258,79,Gold Bar,,2008-12-07 00:00:00,55ac181f-dbbc-49b1-bbdc-26bf67c13b69,98251,E6100000010C97B04E7C70E047406D590220DE5F5EC0,8036 Summit View Dr.
259,79,Gold Bar,,2009-02-18 00:00:00,8faee71d-bb98-46d2-a47a-112b30513e21,98251,E6100000010C642A745A65E8474090A48366885D5EC0,213 Stonewood Drive
260,79,Gold Bar,# 14,2009-02-04 00:00:00,9f9d6796-675a-4619-8f37-eda885db931e,98251,E6100000010C93BED3ABC8E747401AB0253B196D5EC0,3884 Beauty Street
261,79,Index,,2010-02-28 00:00:00,fdd3e025-386a-4124-9002-d53d8984f261,98256,E6100000010CF71DAED9B8E7474048952922746A5EC0,1748 Bird Drive
262,79,Index,,2008-12-30 00:00:00,e619e04d-544e-4675-8ddb-db282bb01238,98256,E6100000010C266161F08EE9474094FEF9BE56595EC0,310 Winter Lane
263,79,Index,,2010-02-09 00:00:00,09051ab3-eb32-4551-981d-29f7b311587d,98256,E6100000010C7315D047D3E247408B057E8457675EC0,3514 Sunshine
264,79,Index,,2009-03-01 00:00:00,ab87f9e7-412b-486c-863f-3a237f1adff9,98256,E6100000010CF71DAED9B8E74740C1ECAA0E1F6F5EC0,1245 Clay Road
265,79,Index,,2009-02-02 00:00:00,2a9be420-6d00-4ce8-bbe4-00a73b78a587,98256,E6100000010C7A268C6B9EEC474048952922746A5EC0,3127 El Camino Drive
266,79,Issaquah,# 141,2009-01-30 00:00:00,980f8c50-ddc1-414c-9230-4f0ceca16db3,98027,E6100000010C690ED8A0C9BD4740DEB397C07F865EC0,7691 Benedict Ct.
267,79,Issaquah,,2009-01-10 00:00:00,e315154c-70d1-44ef-b123-0a85c6be3246,98027,E6100000010CD502374A92BC4740C397EF6C597C5EC0,1144 Paradise Ct.
268,79,Issaquah,,2009-01-28 00:00:00,8c29a5e8-62d1-4437-8df5-eb221442164c,98027,E6100000010C9D251A4E38C047407BC58AE1B7855EC0,7435 Ricardo
269,79,Issaquah,,2009-02-16 00:00:00,c8156f7e-005e-42f4-b4b8-bc0ab784e9bf,98027,E6100000010C10B70B500BC24740D3D67D02F0845EC0,9530 Vine Lane
270,79,Issaquah,,2008-11-27 00:00:00,7ab40626-3d83-4073-a8fc-e82d788ec400,98027,E6100000010C690ED8A0C9BD47404AEFAE1172785EC0,6580 Poor Ridge Court
271,79,Issaquah,,2008-12-16 00:00:00,f1fa084f-ae3e-41b9-af15-c5eba80e8325,98027,E6100000010CA3C2ACA642C347404AEFAE1172785EC0,5979 El Pueblo
272,79,Issaquah,,2009-01-04 00:00:00,c87b38f6-a249-4c3b-a507-1306bde99b1d,98027,E6100000010CD502374A92BC4740DEB397C07F865EC0,1921 Ranch Road
273,79,Issaquah,,2009-01-27 00:00:00,e7cbe0c1-996e-47fe-8a48-e6b003d1e5f7,98027,E6100000010C34F795F35ABB47404C7FBE5DD7885EC0,3848 East 39th Street
274,79,Issaquah,,2009-02-09 00:00:00,ca7ee010-ddf2-47cb-8abd-bb56b956e79a,98027,E6100000010CFFDF5346ECB847407BC58AE1B7855EC0,5256 Chickpea Ct.
275,79,Issaquah,,2009-02-27 00:00:00,8a882a09-430e-4d6d-878c-ec281147ebe4,98027,E6100000010C3994284C65BE4740650B576598825EC0,989 Crown Ct
276,79,Issaquah,,2008-12-09 00:00:00,4d1b4626-e935-49dd-8a9c-a73a8d06101a,98027,E6100000010C6EAB6AF9D3C04740BA4AE5FA2E8B5EC0,3333 Madhatter Circle
277,79,Issaquah,,2008-12-28 00:00:00,a1a8f159-2953-4a4e-896d-c0511fe0bb01,98027,E6100000010C2E5A039B50B84740F73F30C840805EC0,342 San Simeon
278,79,Issaquah,,2009-01-15 00:00:00,cc95a37b-31a6-4c3e-9e84-c806e16b10ab,98027,E6100000010C6EAB6AF9D3C047404C7FBE5DD7885EC0,9314 Icicle Way
279,79,Issaquah,,2011-02-08 00:00:00,3a217c61-aa3c-4d7f-8ccb-0d9ac4dd2691,98027,E6100000010C3F31BBA46FC147406E5861D7C2735EC0,7772 Golden Meadow
280,79,Issaquah,,2009-01-08 00:00:00,3d6bdbc8-b41e-4456-a5ae-bc2e1adff557,98027,E6100000010CA95F3FFF4CC64740AF6DCB3C9F895EC0,8585 Los Gatos Ct.
281,79,Renton,,2008-12-21 00:00:00,3e779d84-0a84-4ba3-b62e-b3de594481a3,98055,E6100000010C2D4F32F5A3B6474090A2BD57D5855EC0,7985 Center Street
282,79,Renton,Unit H,2010-01-16 00:00:00,f32eb450-1220-461a-9cc5-3366ed213517,98055,E6100000010CA21BC37408B6474090A2BD57D5855EC0,5980 Icicle Circle
283,79,Renton,,2010-01-20 00:00:00,0f36c3ca-e736-4bce-ba20-9f0aff19e850,98055,E6100000010C9E89517E65C347407FD0C18E90915EC0,1378 String Dr
284,79,Renton,,2009-02-21 00:00:00,e9f9e451-8e14-4403-a628-bd05a6fe11cd,98055,E6100000010C151F1B791BBC4740AF81F2A0868A5EC0,9495 Limewood Place
285,79,Renton,,2009-11-25 00:00:00,5c9aa419-ad00-4031-974d-077f13101ab3,98055,E6100000010C1356E2FDC9C24740B4C79B8E9D865EC0,2598 Breck Court
286,79,Renton,,2013-12-16 00:00:00,74e8bf7f-4d0e-43ab-8937-81944dd8bd4e,98055,E6100000010CFF8075F335B447401FED79C565875EC0,5670 Bel Air Dr.
287,79,Renton,,2011-01-11 00:00:00,e6873ef7-439c-4285-a911-85c9dff752b4,98055,E6100000010CD0E97F7676B847406C7DDF200D855EC0,7165 Brock Lane
288,79,Renton,,2008-11-30 00:00:00,736df003-f793-4ae5-ba30-dc75c59aa51b,98055,E6100000010CFF8075F335B44740A93B49B36F8E5EC0,2736 Scramble Rd
289,79,Renton,,2010-02-26 00:00:00,e26fac51-2b7a-4d66-926b-419622c3ce0d,98055,E6100000010C5B1DEFF611B947403786052100905EC0,2266 Greenwood Circle
290,79,Renton,,2014-05-27 00:00:00,8d5152a1-c841-4b1a-8b1e-5df6968ce4a3,98055,E6100000010C5954B67BC0BF4740485801EA44845EC0,5297 Algiers Drive
291,79,Renton,,2009-12-14 00:00:00,68cf4292-6615-498d-ab04-cab6bdf279b3,98055,E6100000010CA21BC37408B647403DCCAE0E178C5EC0,9533 Working Drive
292,79,Renton,,2009-01-26 00:00:00,32be31c0-1174-4353-abdf-eed36445bc9d,98055,E6100000010CCE2047FB24BF47401FED79C565875EC0,1803 Olive Hill
293,79,Renton,,2008-01-24 00:00:00,f9e3e4d2-d3b9-465a-b91a-9656ed0f98ab,98055,E6100000010C8722737D2EC247403786052100905EC0,7559 Worth Ct.
294,79,Renton,,2013-08-04 00:00:00,03a588db-f934-434b-ba4d-f8a525e41eb3,98055,E6100000010CB7B968FAEDBD474085166B7CA78D5EC0,3770 Viewpoint Ct
295,79,Renton,,2010-12-23 00:00:00,50c82d57-9603-4520-a57f-b4a15ea3c7b4,98055,E6100000010CE81997F2FEB247403786052100905EC0,6510 Hacienda Drive
296,79,Renton,,2009-01-24 00:00:00,a3f0fae3-cc62-4bd2-94af-772932e73a26,98055,E6100000010C5B1DEFF611B94740B4C79B8E9D865EC0,6937 E. 42nd Street
297,79,Renton,,2012-06-30 00:00:00,52410da4-2778-4b1d-a599-95746625ce6d,98055,E6100000010C2D4F32F5A3B647409EAFF6D741965EC0,7943 Walnut Ave
298,79,Renton,,2009-02-19 00:00:00,d3eeda71-936e-4bcb-8bc6-0039c6bba849,98055,E6100000010C151F1B791BBC47405BABE357C8905EC0,2176 Brown Street
299,79,Renton,,2009-01-13 00:00:00,3aa8ed20-e86f-48c6-b033-e3b8e32d2eb3,98055,E6100000010C5954B67BC0BF474061F18C45DF8C5EC0,4312 Cambridge Drive
